cseq,mapX,mapY,useyn
1867,129.0408134,35.8156778,y
1868,128.3077443,37.6618105,y
1869,127.1047292,38.1592666,y
1870,128.4063818,34.8007878,y
1871,128.4063767,34.8008903,y
1872,126.333525,33.4442451,y
1873,126.4790733,37.6070626,y
1874,127.3031416,35.9803277,y
1875,127.1074225,37.8646402,y
1876,126.4407995,33.4496152,y
1877,129.2329649,37.3246826,y
1878,129.1985946,36.0491404,y
1879,127.7563726,34.7056845,y
1880,127.7650695,34.6921448,y
1881,127.4307133,37.8120858,y
1882,129.1987347,35.7892926,y
1883,127.4635922,38.1913792,y
1884,127.6841889,37.2380775,y
1885,127.4909987,37.4037174,y
1886,127.6997936,37.288763,y
1887,128.2799685,37.8605695,y
1888,128.8533563,37.8588053,y
1889,127.2315369,36.1874441,y
1890,127.1082386,38.0692505,y
1891,127.1273661,38.0652635,y
1892,127.0025767,36.6693317,y
1893,129.2567128,35.8084803,y
1894,127.7235065,37.107428,y
1895,127.4944808,34.4306314,y
1896,126.5587378,37.7472873,y
1897,129.4230584,36.5675773,y
1898,129.3938249,36.6357124,y
1899,126.5240638,37.6294873,y
1900,126.7576031,35.0650947,y
1901,129.2647931,36.7909965,y
1902,127.0349629,36.4963642,y
1903,128.5041327,37.2019262,y
1904,128.2793723,37.3527063,y
1905,128.6662364,37.1137601,y
1906,128.2797022,37.3519894,y
1907,128.6763835,37.1460822,y
1908,128.409898,37.2636377,y
1909,128.2772394,37.3621489,y
1910,126.9500195,36.8405946,y
1911,126.547031,37.478646,y
1912,128.4664302,36.8938794,y
1913,128.926603,35.9017672,y
1914,127.9162539,35.357555,y
1915,129.0191382,36.080549,y
1916,128.4337383,35.154208,y
1917,128.6709712,37.1097398,y
1918,128.2134136,35.793151,y
1919,126.90978,36.5966729,y
1920,126.7999875,36.6374233,y
1921,127.3273369,38.061803,y
1922,127.2579565,35.9264673,y
1923,128.453593,36.802707,y
1924,127.3598873,37.9516198,y
1925,126.6445768,35.2855577,y
1926,129.0620289,35.7605845,y
1927,128.5672147,37.5555278,y
1928,128.0542099,35.6686289,y
1929,129.5082435,35.8218166,y
1930,127.7325533,37.5636853,y
1931,126.6728129,36.4540179,y
1932,129.4040316,35.6638503,y
1933,126.2604877,34.6695225,y
1934,127.4919486,37.5963371,y
1935,127.5641006,37.5087212,y
1936,127.2534939,36.3561125,y
1937,127.8604894,37.3843228,y
1938,126.4108173,37.6044299,y
1939,128.4951827,35.7394654,y
1940,126.7432341,35.3121138,y
1941,128.4605077,37.8174819,y
1942,127.2580169,36.36874,y
1943,128.6439094,34.9814589,y
1944,128.9698066,35.5793953,y
1945,128.2829633,36.2816583,y
1946,127.6942791,36.5992237,y
1947,127.2410248,36.3583238,y
1948,127.3585002,37.7602143,y
1949,128.2825981,37.3335076,y
1950,128.1442403,37.5093163,y
1951,128.2798607,37.8753319,y
1952,127.6258815,37.5266465,y
1953,127.5361162,37.7722779,y
1954,127.4247901,37.7317102,y
1955,127.2700648,35.8631022,y
1956,126.364195,37.4594355,y
1957,127.5612654,37.7300273,y
1958,127.8416895,35.3518707,y
1959,129.3424568,36.9202253,y
1960,128.195322,37.335115,y
1961,127.8956385,36.9954153,y
1962,127.9504961,37.7538442,y
1963,128.4657671,37.6926822,y
1964,127.9597953,37.0038879,y
1965,128.3490597,38.2332334,y
1966,128.1917657,37.1931003,y
1967,126.5479489,36.2633533,y
1968,127.9812056,38.1220058,y
1969,127.5196435,37.5170241,y
1970,127.5798267,37.5472919,y
1971,128.9472567,36.4131868,y
1972,126.6446032,36.6324341,y
1973,127.2651339,37.3154866,y
1974,127.2695911,37.3150348,y
1975,127.2580518,37.2588591,y
1976,128.4836316,37.7049218,y
1977,127.806068,35.6449079,y
1978,127.7833354,35.6742764,y
1979,127.7538527,35.7038575,y
1980,126.609427,36.7485134,y
1981,128.2392614,37.7293689,y
1982,127.391479,38.0884838,y
1983,127.309936,37.2076471,y
1984,127.3138636,38.0486701,y
1985,128.9721717,35.6948473,y
1986,128.9552361,35.6744938,y
1987,127.833961,37.8276478,y
1988,127.3106141,37.9050312,y
1989,127.3105215,37.904902,y
1990,127.3884379,35.9829185,y
1991,127.4324183,35.8890123,y
1992,127.1470347,38.2131745,y
1993,130.8095695,37.4769006,y
1994,127.0593013,37.016242,y
1995,126.9492907,35.4086974,y
1996,127.676396,34.742005,y
